trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1724934150_L..S,074250_L..S,L,1,1724934150,0L 1222+8AV/RPY,1724951097,1724951106,1160,0,0
1724934210_L..N,074350_L..N,L,0,1724934210,0L 1223+RPY/8AV,1724950887,1724950896,1088,0,0
1724934450_L..S,074750_L..S,L,1,1724934450,0L 1227+8AV/RPY,1724951277,1724951286,1122,0,0
1724934510_L..N,074850_L..N,L,0,1724934510,0L 1228+RPY/8AV,1724951097,1724951106,1064,0,0
1724934750_L..S,075250_L..S,L,1,1724934750,0L 1232+8AV/RPY,1724951556,1724951562,1120,0,0
1724934810_L..N,075350_L..N,L,0,1724934810,0L 1233+RPY/8AV,1724951307,1724951316,1038,0,0
1724935050_L..S,075750_L..S,L,1,1724935050,0L 1237+8AV/RPY,1724951796,1724951802,1104,0,0
1724935110_L..N,075850_L..N,L,0,1724935110,0L 1238+RPY/8AV,1724951772,1724951781,1082,0,0
1724935350_L..S,076250_L..S,L,1,1724935350,0L 1242+8AV/RPY,1724952207,1724952216,1134,0,0
1724935410_L..N,076350_L..N,L,0,1724935410,0L 1243+RPY/8AV,1724951982,1724951991,1058,0,0
1724935650_L..S,076750_L..S,L,1,1724935650,0L 1247+8AV/RPY,1724952381,1724952387,1100,0,0
1724935710_L..N,076850_L..N,L,0,1724935710,0L 1248+RPY/8AV,1724950407,1724950416,556,0,0
1724935950_L..S,077250_L..S,L,1,1724935950,0L 1252+8AV/RPY,1724952756,1724952762,1120,0,0
1724936010_L..N,077350_L..N,L,0,1724936010,0L 1253+RPY/8AV,1724952612,1724952621,1058,0,0
1724936250_L..S,077750_L..S,L,1,1724936250,0L 1257+8AV/RPY,1724953002,1724953011,1106,0,0
1724936310_L..N,077850_L..N,L,0,1724936310,0L 1258+RPY/8AV,1724952897,1724952906,1062,0,0
1724936550_L..S,078250_L..S,L,1,1724936550,0L 1302+8AV/RPY,1724953452,1724953461,1146,0,0
1724936610_L..N,078350_L..N,L,0,1724936610,0L 1303+RPY/8AV,1724953212,1724953221,1066,0,0
1724936850_L..S,078750_L..S,L,1,1724936850,0L 1307+8AV/RPY,1724953572,1724953581,1098,0,0
1724936910_L..N,078850_L..N,L,0,1724936910,0L 1308+RPY/8AV,1724953497,1724953506,1062,0,0
1724937150_L..S,079250_L..S,L,1,1724937150,0L 1312+8AV/RPY,1724953767,1724953776,1068,0,0
1724937210_L..N,079350_L..N,L,0,1724937210,0L 1313+RPY/8AV,1724953752,1724953761,1048,0,0
1724937450_L..S,079750_L..S,L,1,1724937450,0L 1317+8AV/RPY,1724954037,1724954046,1060,0,0
1724937510_L..N,079850_L..N,L,0,1724937510,0L 1318+RPY/8AV,1724954052,1724954061,1048,0,0
1724937750_L..S,080250_L..S,L,1,1724937750,0L 1322+8AV/RPY,1724954172,1724954181,1014,0,0
1724937810_L..N,080350_L..N,L,0,1724937810,0L 1323+RPY/8AV,1724954352,1724954361,1046,0,0
1724938050_L..S,080750_L..S,L,1,1724938050,0L 1327+8AV/RPY,1724952117,1724952126,390,0,0
1724938110_L..N,080850_L..N,L,0,1724938110,0L 1328+RPY/8AV,1724954472,1724954481,998,0,0
1724938170_L..S,080950_L..S,L,1,1724938170,0L 1329+8AV/RPY,1724954682,1724954691,680,0,0
1724938410_L..N,081350_L..N,L,0,1724938410,0L 1333+RPY/8AV,1724954907,1724954916,1034,0,0
1724938650_L..S,081750_L..S,L,1,1724938650,0L 1337+8AV/RPY,1724955147,1724955156,1036,0,0
1724938710_L..N,081850_L..N,L,0,1724938710,0L 1338+RPY/8AV,1724955177,1724955186,1028,0,0
1724938950_L..S,082250_L..S,L,1,1724938950,0L 1342+8AV/RPY,1724955582,1724955591,1072,0,0
1724939010_L..N,082350_L..N,L,0,1724939010,0L 1343+RPY/8AV,1724955612,1724955621,1064,0,0
1724939250_L..S,082750_L..S,L,1,1724939250,0L 1347+8AV/RPY,1724955846,1724955852,1062,0,0
1724939310_L..N,082850_L..N,L,0,1724939310,0L 1348+RPY/8AV,1724955792,1724955801,1032,0,0
1724939550_L..S,083250_L..S,L,1,1724939550,0L 1352+8AV/RPY,1724956092,1724956101,1048,0,0
1724939610_L..N,083350_L..N,L,0,1724939610,0L 1353+RPY/8AV,1724956122,1724956131,1040,0,0
1724939850_L..S,083750_L..S,L,1,1724939850,0L 1357+8AV/RPY,1724956482,1724956491,1072,0,0
1724939910_L..N,083850_L..N,L,0,1724939910,0L 1358+RPY/8AV,1724956557,1724956566,1076,0,0
1724940150_L..S,084250_L..S,L,1,1724940150,0L 1402+8AV/RPY,1724956647,1724956656,1032,0,0
1724940210_L..N,084350_L..N,L,0,1724940210,0L 1403+RPY/8AV,1724956722,1724956731,1036,0,0
1724940450_L..S,084750_L..S,L,1,1724940450,0L 1407+8AV/RPY,1724957097,1724957106,1072,0,0
1724940510_L..N,084850_L..N,L,0,1724940510,0L 1408+RPY/8AV,1724956977,1724956986,1028,0,0
1724940750_L..S,085250_L..S,L,1,1724940750,0L 1412+8AV/RPY,1724957262,1724957271,1040,0,0
1724940810_L..N,085350_L..N,L,0,1724940810,0L 1413+RPY/8AV,1724957397,1724957406,1060,0,0
1724941050_L..S,085750_L..S,L,1,1724941050,0L 1417+8AV/RPY,1724957511,1724957517,1026,0,0
1724941110_L..N,085850_L..N,L,0,1724941110,0L 1418+RPY/8AV,1724957547,1724957556,1020,0,0
1724941350_L..S,086250_L..S,L,1,1724941350,0L 1422+8AV/RPY,1724957826,1724957832,1032,0,0
1724941410_L..N,086350_L..N,L,0,1724941410,0L 1423+RPY/8AV,1724957952,1724957961,1050,0,0
1724941650_L..S,086750_L..S,L,1,1724941650,0L 1427+8AV/RPY,1724958147,1724958156,1040,0,0
1724941710_L..N,086850_L..N,L,0,1724941710,0L 1428+RPY/8AV,1724958156,1724958162,1026,0,0
1724941950_L..S,087250_L..S,L,1,1724941950,0L 1432+8AV/RPY,1724958492,1724958501,1047,0,0
1724942010_L..N,087350_L..N,L,0,1724942010,0L 1433+RPY/8AV,1724958441,1724958456,1023,0,0
1724942250_L..S,087750_L..S,L,1,1724942250,0L 1437+8AV/RPY,1724958777,1724958786,1045,0,0
1724942310_L..N,087850_L..N,L,0,1724942310,0L 1438+RPY/8AV,1724958762,1724958771,1025,0,0
1724942550_L..S,088250_L..S,L,1,1724942550,0L 1442+8AV/RPY,1724959047,1724959056,1037,0,0
1724942580_L..N,088300_L..N,L,0,1724942580,0L 1443 RPY/8AV,1724959062,1724959071,1033,0,0
1724942850_L..S,088750_L..S,L,1,1724942850,0L 1447+8AV/RPY,1724959437,1724959446,1057,0,0
1724942880_L..N,088800_L..N,L,0,1724942880,0L 1448 RPY/8AV,1724959362,1724959371,1033,0,0
1724943150_L..N,089250_L..N,L,0,1724943150,0L 1452+RPY/8AV,1724959752,1724959761,1065,0,0
1724943150_L..S,089250_L..S,L,1,1724943150,0L 1452+8AV/RPY,1724959656,1724959662,1039,0,0
1724943450_L..N,089750_L..N,L,0,1724943450,0L 1457+RPY/8AV,1724959881,1724959887,1013,0,0
1724943450_L..S,089750_L..S,L,1,1724943450,0L 1457+8AV/RPY,1724960016,1724960022,1049,0,0
1724943720_L..N,090200_L..N,L,0,1724943720,0L 1502 RPY/8AV,1724960097,1724960106,1003,0,0
1724943750_L..S,090250_L..S,L,1,1724943750,0L 1502+8AV/RPY,1724960292,1724960301,1047,0,0
1724944020_L..N,090700_L..N,L,0,1724944020,0L 1507 RPY/8AV,1724960397,1724960406,1003,0,0
1724944050_L..S,090750_L..S,L,1,1724944050,0L 1507+8AV/RPY,1724960601,1724960607,1049,0,0
1724944320_L..N,091200_L..N,L,0,1724944320,0L 1512 RPY/8AV,1724960862,1724960871,1047,0,0
1724944350_L..S,091250_L..S,L,1,1724944350,0L 1512+8AV/RPY,1724960886,1724960892,1041,0,0
1724944620_L..N,091700_L..N,L,0,1724944620,0L 1517 RPY/8AV,1724961012,1724961021,1003,0,0
1724944650_L..S,091750_L..S,L,1,1724944650,0L 1517+8AV/RPY,1724961186,1724961192,1045,0,0
1724944950_L..N,092250_L..N,L,0,1724944950,0L 1522+RPY/8AV,1724961477,1724961486,1041,0,0
1724944950_L..S,092250_L..S,L,1,1724944950,0L 1522+8AV/RPY,1724961441,1724961447,1031,0,0
1724945250_L..S,092750_L..S,L,1,1724945250,0L 1527+8AV/RPY,1724961756,1724961762,1035,0,0
1724945310_L..N,092850_L..N,L,0,1724945310,0L 1528+RPY/8AV,1724961762,1724961771,1021,0,0
1724945550_L..S,093250_L..S,L,1,1724945550,0L 1532+8AV/RPY,1724962041,1724962047,1031,0,0
1724945640_L..N,093400_L..N,L,0,1724945640,0L 1534 RPY/8AV,1724962092,1724962101,1021,0,0
1724945850_L..S,093750_L..S,L,1,1724945850,0L 1537+8AV/RPY,1724962386,1724962392,1040,0,0
1724945970_L..N,093950_L..N,L,0,1724945970,0L 1539+RPY/8AV,1724962362,1724962371,1002,0,0
1724946150_L..S,094250_L..S,L,1,1724946150,0L 1542+8AV/RPY,1724962722,1724962731,1052,0,0
1724946270_L..N,094450_L..N,L,0,1724946270,0L 1544+RPY/8AV,1724962887,1724962896,1068,0,0
1724946450_L..S,094750_L..S,L,1,1724946450,0L 1547+8AV/RPY,1724962881,1724962887,1018,0,0
1724946570_L..N,094950_L..N,L,0,1724946570,0L 1549+RPY/8AV,1724963082,1724963091,1040,0,0
1724946750_L..S,095250_L..S,L,1,1724946750,0L 1552+8AV/RPY,1724963142,1724963151,1008,0,0
1724946870_L..N,095450_L..N,L,0,1724946870,0L 1554+RPY/8AV,1724963352,1724963362,1028,0,0
1724947050_L..S,095750_L..S,L,1,1724947050,0L 1557+8AV/RPY,1724963547,1724963556,1036,0,0
1724947170_L..N,095950_L..N,L,0,1724947170,0L 1559+RPY/8AV,1724963532,1724963541,1000,0,0
1724947350_L..S,096250_L..S,L,1,1724947350,0L 1602+8AV/RPY,1724963877,1724963886,1046,0,0
1724947470_L..N,096450_L..N,L,0,1724947470,0L 1604+RPY/8AV,1724963982,1724963991,1042,0,0
1724947650_L..S,096750_L..S,L,1,1724947650,0L 1607+8AV/RPY,1724964051,1724964057,1012,0,0
1724947770_L..N,096950_L..N,L,0,1724947770,0L 1609+RPY/8AV,1724964132,1724964141,1002,0,0
1724947950_L..S,097250_L..S,L,1,1724947950,0L 1612+8AV/RPY,1724964387,1724964396,1022,0,0
1724948040_L..N,097400_L..N,L,0,1724948040,0L 1614 RPY/8AV,1724964477,1724964486,1022,0,0
1724948250_L..S,097750_L..S,L,1,1724948250,0L 1617+8AV/RPY,1724964672,1724964681,1018,0,0
1724948280_L..N,097800_L..N,L,0,1724948280,0L 1618 RPY/8AV,1724964762,1724964772,1034,0,0
1724948520_L..N,098200_L..N,L,0,1724948520,0L 1622 RPY/8AV,1724964942,1724964951,1018,0,0
1724948550_L..S,098250_L..S,L,1,1724948550,0L 1622+8AV/RPY,1724965077,1724965086,1046,0,0
1724948760_L..N,098600_L..N,L,0,1724948760,0L 1626 RPY/8AV,1724965167,1724965176,1014,0,0
1724948850_L..S,098750_L..S,L,1,1724948850,0L 1627+8AV/RPY,1724965302,1724965311,1028,0,0
1724949000_L..N,099000_L..N,L,0,1724949000,0L 1630 RPY/8AV,1724965386,1724965392,1010,0,0
1724949150_L..S,099250_L..S,L,1,1724949150,0L 1632+8AV/RPY,1724965677,1724965686,1048,0,0
1724949330_L..N,099550_L..N,L,0,1724949330,0L 1635+105/8AV,1724965497,1724965507,952,0,0
1724949450_L..S,099750_L..S,L,1,1724949450,0L 1637+8AV/RPY,1724965962,1724965972,1044,0,0
1724949480_L..N,099800_L..N,L,0,1724949480,0L 1638 RPY/8AV,1724965797,1724965807,992,0,0
1724949690_L..S,100150_L..S,L,1,1724949690,0L 1641+8AV/RPY,1724966172,1724966181,1036,0,0
1724949720_L..N,100200_L..N,L,0,1724949720,0L 1642 RPY/8AV,1724966187,1724966197,1032,0,0
1724949960_L..N,100600_L..N,L,0,1724949960,0L 1646 RPY/8AV,1724966367,1724966377,1016,0,0
1724949990_L..S,100650_L..S,L,1,1724949990,0L 1646+8AV/RPY,1724966467,1724966472,1034,0,0
1724950200_L..N,101000_L..N,L,0,1724950200,0L 1650 RPY/8AV,1724966562,1724966572,1004,0,0
1724950230_L..S,101050_L..S,L,1,1724950230,0L 1650+8AV/RPY,1724966797,1724966802,1058,0,0
1724950470_L..S,101450_L..S,L,1,1724950470,0L 1654+8AV/RPY,1724967012,1724967022,1052,0,0
1724950530_L..N,101550_L..N,L,0,1724950530,0L 1655+105/8AV,1724966787,1724966797,976,0,0
1724950650_L..N,101750_L..N,L,0,1724950650,0L 1657+RPY/8AV,1724966982,1724966992,996,0,0
1724950710_L..S,101850_L..S,L,1,1724950710,0L 1658+8AV/RPY,1724967247,1724967252,1050,0,0
1724950860_L..N,102100_L..N,L,0,1724950860,0L 1701 RPY/8AV,1724967492,1724967501,1076,0,0
1724950950_L..S,102250_L..S,L,1,1724950950,0L 1702+8AV/RPY,1724967582,1724967592,1076,0,0
1724951160_L..N,102600_L..N,L,0,1724951160,0L 1706 105/8AV,1724967627,1724967637,1016,0,0
1724951190_L..S,102650_L..S,L,1,1724951190,0L 1706+8AV/RPY,1724967787,1724967792,1066,0,0
1724951280_L..N,102800_L..N,L,0,1724951280,0L 1708 RPY/8AV,1724967702,1724967712,1020,0,0
1724951430_L..S,103050_L..S,L,1,1724951430,0L 1710+8AV/RPY,1724967982,1724967987,1050,0,0
1724951490_L..N,103150_L..N,L,0,1724951490,0L 1711+RPY/8AV,1724967822,1724967832,996,0,0
1724951670_L..S,103450_L..S,L,1,1724951670,0L 1714+8AV/RPY,1724968162,1724968167,1038,0,0
1724951700_L..N,103500_L..N,L,0,1724951700,0L 1715 RPY/8AV,1724968092,1724968102,1012,0,0
1724951910_L..S,103850_L..S,L,1,1724951910,0L 1718+8AV/RPY,1724968507,1724968512,1066,0,0
1724952000_L..N,104000_L..N,L,0,1724952000,0L 1720 105/8AV,1724968467,1724968477,1028,0,0
1724952120_L..N,104200_L..N,L,0,1724952120,0L 1722 RPY/8AV,1724968617,1724968627,1040,0,0
1724952150_L..S,104250_L..S,L,1,1724952150,0L 1722+8AV/RPY,1724969052,1724969061,1148,0,0
1724952330_L..N,104550_L..N,L,0,1724952330,0L 1725+RPY/8AV,1724968777,1724968782,1026,0,0
1724952390_L..S,104650_L..S,L,1,1724952390,0L 1726+8AV/RPY,1724969227,1724969232,1130,0,0
1724952540_L..N,104900_L..N,L,0,1724952540,0L 1729 RPY/8AV,1724968902,1724968912,1004,0,0
1724952600_L..S,105000_L..S,L,1,1724952600,0L 1730 8AV/RPY,1724969457,1724969466,1131,0,0
1724952810_L..S,105350_L..S,L,1,1724952810,0L 1733+8AV/RPY,1724969622,1724969632,1123,0,0
1724952840_L..N,105400_L..N,L,0,1724952840,0L 1734 105/8AV,1724969097,1724969107,976,0,0
1724952930_L..N,105550_L..N,L,0,1724952930,0L 1735+RPY/8AV,1724969367,1724969377,1024,0,0
1724953020_L..S,105700_L..S,L,1,1724953020,0L 1737 8AV/RPY,1724969727,1724969737,1095,0,0
1724953170_L..N,105950_L..N,L,0,1724953170,0L 1739+RPY/8AV,1724969592,1724969602,1019,0,0
1724953230_L..S,106050_L..S,L,1,1724953230,0L 1740+8AV/RPY,1724969907,1724969917,1087,0,0
1724953380_L..N,106300_L..N,L,0,1724953380,0L 1743 RPY/8AV,1724969877,1724969887,1039,0,0
1724953440_L..S,106400_L..S,L,1,1724953440,0L 1744 8AV/RPY,1724970127,1724970132,1089,0,0
1724953590_L..N,106650_L..N,L,0,1724953590,0L 1746+RPY/8AV,1724970132,1724970142,1051,0,0
1724953650_L..S,106750_L..S,L,1,1724953650,0L 1747+8AV/RPY,1724970327,1724970337,1087,0,0
1724953800_L..N,107000_L..N,L,0,1724953800,0L 1750 RPY/8AV,1724970492,1724970502,1091,0,0
1724953860_L..S,107100_L..S,L,1,1724953860,0L 1751 8AV/RPY,1724970417,1724970427,1055,0,0
1724954010_L..N,107350_L..N,L,0,1724954010,0L 1753+RPY/8AV,1724968722,1724968732,564,0,0
1724954070_L..S,107450_L..S,L,1,1724954070,0L 1754+8AV/RPY,1724970642,1724970652,1059,0,0
1724954220_L..N,107700_L..N,L,0,1724954220,0L 1757 RPY/8AV,1724970792,1724970802,1059,0,0
1724954280_L..S,107800_L..S,L,1,1724954280,0L 1758 8AV/RPY,1724970777,1724970787,1035,0,0
1724954490_L..N,108150_L..N,L,0,1724954490,0L 1801+105/8AV,1724971002,1724971012,979,0,0
1724954490_L..S,108150_L..S,L,1,1724954490,0L 1801+8AV/RPY,1724970927,1724970937,1019,0,0
1724954550_L..N,108250_L..N,L,0,1724954550,0L 1802+RPY/8AV,1724971227,1724971237,1087,0,0
1724954700_L..S,108500_L..S,L,1,1724954700,0L 1805 8AV/RPY,1724971137,1724971147,1023,0,0
1724954760_L..N,108600_L..N,L,0,1724954760,0L 1806 RPY/8AV,1724971497,1724971507,1063,0,0
1724954910_L..S,108850_L..S,L,1,1724954910,0L 1808+8AV/RPY,1724971347,1724971357,1019,0,0
1724954970_L..N,108950_L..N,L,0,1724954970,0L 1809+RPY/8AV,1724971707,1724971717,1087,0,0
1724955060_L..N,109100_L..N,L,0,1724955060,EL 1811 RPY/8AV,1724971812,1724971822,588,0,0
1724955120_L..S,109200_L..S,L,1,1724955120,0L 1812 8AV/RPY,1724971587,1724971597,1031,0,0
1724955180_L..N,109300_L..N,L,0,1724955180,0L 1813 RPY/8AV,1724971917,1724971927,1063,0,0
1724955330_L..S,109550_L..S,L,1,1724955330,0L 1815+8AV/RPY,1724971767,1724971777,1019,0,0
1724955390_L..N,109650_L..N,L,0,1724955390,0L 1816+RPY/8AV,1724972067,1724972077,1071,0,0
1724955540_L..S,109900_L..S,L,1,1724955540,0L 1819 8AV/RPY,1724971932,1724971942,1011,0,0
1724955600_L..N,110000_L..N,L,0,1724955600,0L 1820 RPY/8AV,1724972262,1724972272,1051,0,0
1724955750_L..S,110250_L..S,L,1,1724955750,0L 1822+8AV/RPY,1724972262,1724972272,1039,0,0
1724955810_L..N,110350_L..N,L,0,1724955810,0L 1823+RPY/8AV,1724972352,1724972362,1051,0,0
1724955960_L..S,110600_L..S,L,1,1724955960,0L 1826 8AV/RPY,1724972592,1724972602,1075,0,0
1724956020_L..N,110700_L..N,L,0,1724956020,0L 1827 RPY/8AV,1724972517,1724972527,1039,0,0
1724956170_L..S,110950_L..S,L,1,1724956170,0L 1829+8AV/RPY,1724972727,1724972737,1055,0,0
1724956230_L..N,111050_L..N,L,0,1724956230,0L 1830+RPY/8AV,1724972692,1724972697,1029,0,0
1724956380_L..S,111300_L..S,L,1,1724956380,0L 1833 8AV/RPY,1724972922,1724972932,1039,0,0
1724956440_L..N,111400_L..N,L,0,1724956440,0L 1834 RPY/8AV,1724972917,1724972922,1033,0,0
1724956590_L..S,111650_L..S,L,1,1724956590,0L 1836+8AV/RPY,1724973267,1724973277,1075,0,0
1724956650_L..N,111750_L..N,L,0,1724956650,0L 1837+RPY/8AV,1724973057,1724973066,1015,0,0
1724956800_L..S,112000_L..S,L,1,1724956800,0L 1840 8AV/RPY,1724973432,1724973442,1055,0,0
1724956860_L..N,112100_L..N,L,0,1724956860,0L 1841 RPY/8AV,1724973262,1724973267,1010,0,0
1724957010_L..S,112350_L..S,L,1,1724957010,0L 1843+8AV/RPY,1724973582,1724973591,1024,0,0
1724957070_L..N,112450_L..N,L,0,1724957070,0L 1844+RPY/8AV,1724973516,1724973522,1026,0,0
1724957220_L..S,112700_L..S,L,1,1724957220,/L 1847 8AV/RPY,1724974017,1724974027,1084,5,3
1724957280_L..N,112800_L..N,L,0,1724957280,0L 1848 RPY/8AV,1724973822,1724973832,1048,0,0
1724957430_L..S,113050_L..S,L,1,1724957430,/L 1850+8AV/RPY,1724974182,1724974191,1100,3,2
1724957490_L..N,113150_L..N,L,0,1724957490,0L 1851+RPY/8AV,1724973957,1724973966,1032,0,0
1724957640_L..S,113400_L..S,L,1,1724957640,0L 1854 8AV/RPY,1724974287,1724974296,1076,0,0
1724957760_L..N,113600_L..N,L,0,1724957760,0L 1856 RPY/8AV,1724974147,1724974152,1010,0,0
1724957850_L..S,113750_L..S,L,1,1724957850,0L 1857+8AV/RPY,1724974377,1724974386,1048,0,0
1724958060_L..N,114100_L..N,L,0,1724958060,0L 1901 RPY/8AV,1724974422,1724974431,1004,0,0
1724958060_L..S,114100_L..S,L,1,1724958060,0L 1901 8AV/RPY,1724974617,1724974627,1056,0,0
1724958270_L..N,114450_L..N,L,0,1724958270,0L 1904+RPY/8AV,1724974782,1724974791,1044,0,0
1724958270_L..S,114450_L..S,L,1,1724958270,0L 1904+8AV/RPY,1724974857,1724974867,1064,0,0
1724958480_L..S,114800_L..S,L,1,1724958480,0L 1908 8AV/RPY,1724974947,1724974956,1032,0,0
1724958510_L..N,114850_L..N,L,0,1724958510,0L 1908+RPY/8AV,1724974992,1724975001,1036,0,0
1724958690_L..S,115150_L..S,L,1,1724958690,0L 1911+8AV/RPY,1724975052,1724975061,1004,0,0
1724958840_L..N,115400_L..N,L,0,1724958840,0L 1914 RPY/8AV,1724975217,1724975227,1008,0,0
1724958900_L..S,115500_L..S,L,1,1724958900,0L 1915 8AV/RPY,1724975382,1724975391,1036,0,0
1724959050_L..N,115750_L..N,L,0,1724959050,0L 1917+RPY/8AV,1724975541,1724975547,1030,0,0
1724959110_L..S,115850_L..S,L,1,1724959110,0L 1918+8AV/RPY,1724975562,1724975572,1028,0,0
1724959260_L..N,116100_L..N,L,0,1724959260,0L 1921 RPY/8AV,1724975787,1724975796,1044,0,0
1724959320_L..S,116200_L..S,L,1,1724959320,0L 1922 8AV/RPY,1724975787,1724975796,1032,0,0
1724959470_L..N,116450_L..N,L,0,1724959470,0L 1924+RPY/8AV,1724976087,1724976096,1008,0,0
1724959530_L..S,116550_L..S,L,1,1724959530,0L 1925+8AV/RPY,1724975877,1724975887,1000,0,0
1724959680_L..N,116800_L..N,L,0,1724959680,0L 1928 RPY/8AV,1724976342,1724976351,1044,0,0
1724959830_L..S,117050_L..S,L,1,1724959830,0L 1930+8AV/RPY,1724976312,1724976321,1032,0,0
1724959920_L..N,117200_L..N,L,0,1724959920,0L 1932 RPY/8AV,1724976492,1724976501,1056,0,0
1724960070_L..S,117450_L..S,L,1,1724960070,0L 1934+8AV/RPY,1724976486,1724976492,1018,0,0
1724960160_L..N,117600_L..N,L,0,1724960160,0L 1936 RPY/8AV,1724976777,1724976786,1072,0,0
1724960310_L..S,117850_L..S,L,1,1724960310,0L 1938+8AV/RPY,1724976822,1724976832,1044,0,0
1724960400_L..N,118000_L..N,L,0,1724960400,0L 1940 RPY/8AV,1724976936,1724976942,1050,0,0
1724960550_L..S,118250_L..S,L,1,1724960550,0L 1942+8AV/RPY,1724976957,1724976966,1016,0,0
1724960640_L..N,118400_L..N,L,0,1724960640,0L 1944 RPY/8AV,1724977137,1724977147,1040,0,0
1724960790_L..S,118650_L..S,L,1,1724960790,0L 1946+8AV/RPY,1724977252,1724977257,1030,0,0
1724960880_L..N,118800_L..N,L,0,1724960880,0L 1948 RPY/8AV,1724977347,1724977357,1032,0,0
1724961030_L..S,119050_L..S,L,1,1724961030,0L 1950+8AV/RPY,1724977467,1724977476,1024,0,0
1724961120_L..N,119200_L..N,L,0,1724961120,0L 1952 RPY/8AV,1724977542,1724977551,1016,0,0
1724961270_L..S,119450_L..S,L,1,1724961270,0L 1954+8AV/RPY,1724977677,1724977686,1016,0,0
1724961360_L..N,119600_L..N,L,0,1724961360,0L 1956 RPY/8AV,1724977767,1724977776,1012,0,0
1724961510_L..S,119850_L..S,L,1,1724961510,0L 1958+8AV/RPY,1724977971,1724977977,1030,0,0
1724961600_L..N,120000_L..N,L,0,1724961600,0L 2000 RPY/8AV,1724978001,1724978007,1014,0,0
1724961750_L..S,120250_L..S,L,1,1724961750,0L 2002+8AV/RPY,1724978412,1724978421,1080,0,0
1724961840_L..N,120400_L..N,L,0,1724961840,0L 2004 RPY/8AV,1724978322,1724978331,1032,0,0
1724961990_L..S,120650_L..S,L,1,1724961990,0L 2006+8AV/RPY,1724978517,1724978527,1048,0,0
1724962080_L..N,120800_L..N,L,0,1724962080,0L 2008 RPY/8AV,1724978511,1724978517,1022,0,0
1724962230_L..S,121050_L..S,L,1,1724962230,0L 2010+8AV/RPY,1724978727,1724978736,1036,0,0
1724962320_L..N,121200_L..N,L,0,1724962320,0L 2012 RPY/8AV,1724978787,1724978796,1032,0,0
1724962470_L..S,121450_L..S,L,1,1724962470,0L 2014+8AV/RPY,1724978922,1724978931,1028,0,0
1724962560_L..N,121600_L..N,L,0,1724962560,0L 2016 RPY/8AV,1724978937,1724978946,1008,0,0
1724962710_L..S,121850_L..S,L,1,1724962710,0L 2018+8AV/RPY,1724979222,1724979231,1044,0,0
1724962800_L..N,122000_L..N,L,0,1724962800,0L 2020 RPY/8AV,1724979297,1724979306,1040,0,0
1724962950_L..S,122250_L..S,L,1,1724962950,0L 2022+8AV/RPY,1724979402,1724979411,1028,0,0
1724963040_L..N,122400_L..N,L,0,1724963040,0L 2024 RPY/8AV,1724979417,1724979427,1008,0,0
1724963190_L..S,122650_L..S,L,1,1724963190,0L 2026+8AV/RPY,1724979897,1724979907,1096,0,0
1724963280_L..N,122800_L..N,L,0,1724963280,0L 2028 RPY/8AV,1724979657,1724979666,1008,0,0
1724963430_L..S,123050_L..S,L,1,1724963430,0L 2030+8AV/RPY,1724980047,1724980056,1072,0,0
1724963520_L..N,123200_L..N,L,0,1724963520,0L 2032 RPY/8AV,1724980092,1724980101,1060,0,0
1724963670_L..S,123450_L..S,L,1,1724963670,0L 2034+8AV/RPY,1724980227,1724980236,1052,0,0
1724963760_L..N,123600_L..N,L,0,1724963760,0L 2036 RPY/8AV,1724980302,1724980311,1052,0,0
1724963910_L..S,123850_L..S,L,1,1724963910,0L 2038+8AV/RPY,1724980407,1724980416,1040,0,0
1724964000_L..N,124000_L..N,L,0,1724964000,0L 2040 RPY/8AV,1724980476,1724980482,1034,0,0
1724964150_L..S,124250_L..S,L,1,1724964150,0L 2042+8AV/RPY,1724980632,1724980641,1036,0,0
1724964240_L..N,124400_L..N,L,0,1724964240,0L 2044 RPY/8AV,1724980671,1724980677,1022,0,0
1724964390_L..S,124650_L..S,L,1,1724964390,0L 2046+8AV/RPY,1724980902,1724980911,1044,0,0
1724964480_L..N,124800_L..N,L,0,1724964480,0L 2048 RPY/8AV,1724980827,1724980836,1000,0,0
1724964630_L..S,125050_L..S,L,1,1724964630,0L 2050+8AV/RPY,1724981061,1724981067,1022,0,0
1724964720_L..N,125200_L..N,L,0,1724964720,0L 2052 RPY/8AV,1724981112,1724981121,1012,0,0
1724964870_L..S,125450_L..S,L,1,1724964870,0L 2054+8AV/RPY,1724981577,1724981586,1096,0,0
1724964960_L..N,125600_L..N,L,0,1724964960,0L 2056 RPY/8AV,1724981427,1724981436,1032,0,0
1724965110_L..S,125850_L..S,L,1,1724965110,0L 2058+8AV/RPY,1724981682,1724981691,1060,0,0
1724965200_L..N,126000_L..N,L,0,1724965200,0L 2100 RPY/8AV,1724981622,1724981631,1016,0,0
1724965350_L..S,126250_L..S,L,1,1724965350,0L 2102+8AV/RPY,1724981802,1724981811,1028,0,0
1724965440_L..N,126400_L..N,L,0,1724965440,0L 2104 RPY/8AV,1724981937,1724981946,1040,0,0
1724965590_L..S,126650_L..S,L,1,1724965590,0L 2106+8AV/RPY,1724982042,1724982051,1028,0,0
1724965680_L..N,126800_L..N,L,0,1724965680,0L 2108 RPY/8AV,1724982162,1724982171,1036,0,0
